opportunity_id,account_id,rep_id,product_id,lead_id,create_date,close_date,activation_date,opp_stage,probability_percent,acv,nrr,tcv,won_lost_reason,discount_percent,margin_percent,contract_term_months,mrr,estimated_transaction_volume,implementation_cost,upsell_acv
OPP-06051,ACC-011,REP-059,PRD-042,LEAD-1472,2024-03-05,2024-06-17,2024-07-29,Closed Won,1.0,88000,26000,114000.0,Features,0.03,0.55,12,7333.33,46516,9201,2482
OPP-06052,ACC-019,REP-062,PRD-013,LEAD-6325,2025-10-01,2026-03-29,,Closed Lost,0.0,168000,50000,386000.0,Superior ROI,0.12,0.16,24,14000.0,8268,2687,2026
OPP-06053,ACC-004,REP-132,PRD-006,LEAD-6325,2023-06-02,2023-09-04,,Qualify,0.1,94000,14000,202000.0,,0.13,0.76,24,7833.33,73945,36812,4297
OPP-06054,ACC-001,REP-106,PRD-016,LEAD-2750,2025-07-07,2025-10-06,,Demo,0.3,187000,36000,597000.0,,0.09,0.43,36,15583.33,15783,16544,1122
OPP-06055,ACC-012,REP-114,PRD-010,LEAD-2973,2022-12-03,2023-04-05,2023-05-08,Closed Won,1.0,230000,10000,700000.0,Superior ROI,0.43,0.19,36,19166.67,21969,1148,981
OPP-06056,ACC-024,REP-025,PRD-010,LEAD-2321,2024-04-23,2024-09-17,,On Hold,0.1,117000,27000,261000.0,,0.12,0.22,24,9750.0,49435,2544,473
OPP-06057,ACC-008,REP-046,PRD-055,,2025-01-01,2025-03-11,,Negotiation,0.7,229000,25000,712000.0,,0.27,0.6,36,19083.33,24683,23419,1206
OPP-06058,ACC-021,REP-132,PRD-002,LEAD-2076,2023-10-17,2024-03-04,2024-04-10,Closed Won,1.0,78000,42000,276000.0,Budget,0.09,0.32,36,6500.0,40700,49906,2205
OPP-06059,ACC-005,REP-018,PRD-013,LEAD-7107,2024-10-17,2024-11-20,2024-12-10,Closed Won,1.0,48000,12000,60000.0,Timing,0.03,0.65,12,4000.0,67617,45881,562
OPP-06060,ACC-018,REP-126,PRD-074,LEAD-5002,2025-05-11,2025-10-14,,Negotiation,0.7,215000,46000,691000.0,,0.24,0.61,36,17916.67,8172,49193,2948
OPP-06061,ACC-024,REP-131,PRD-010,LEAD-6425,2024-09-04,2024-12-15,2025-01-03,Closed Won,1.0,210000,17000,227000.0,Superior ROI,0.33,0.36,12,17500.0,12079,36103,3097
OPP-06062,ACC-095,REP-051,PRD-058,LEAD-7113,2026-01-22,2026-03-22,,Closed Lost,0.0,181000,28000,209000.0,Budget,0.39,0.38,12,15083.33,96913,8985,42778
OPP-06063,ACC-008,REP-021,PRD-013,LEAD-2953,2023-05-20,2023-06-20,,Demo,0.3,82000,49000,213000.0,,0.01,0.58,24,6833.33,22388,36431,4404
OPP-06064,ACC-016,REP-043,PRD-012,LEAD-0566,2024-01-07,2024-05-28,,Closed Lost,0.0,61000,31000,153000.0,Superior ROI,0.1,0.63,24,5083.33,62270,30261,724
OPP-06065,ACC-046,REP-090,PRD-002,LEAD-3142,2023-04-06,2023-07-11,,Qualify,0.1,121000,41000,283000.0,,0.37,0.52,24,10083.33,11241,45583,240
OPP-06066,ACC-022,REP-056,PRD-020,LEAD-3786,2023-10-19,2024-01-12,,On Hold,0.1,110000,30000,360000.0,,0.14,0.69,36,9166.67,21333,46734,1424
OPP-06067,ACC-113,REP-015,PRD-040,LEAD-1464,2023-10-14,2024-03-11,,Closed Lost,0.0,218000,28000,464000.0,Timing,0.18,0.59,24,18166.67,54005,32803,20817
OPP-06068,ACC-016,REP-011,PRD-062,LEAD-6922,2023-08-29,2024-01-10,,On Hold,0.1,89000,31000,120000.0,,0.39,0.28,12,7416.67,73693,44717,3789
OPP-06069,ACC-010,REP-132,PRD-039,LEAD-3138,2022-10-31,2023-01-09,,Closed Lost,0.0,100000,32000,332000.0,Executive Sponsor Left,0.14,0.75,36,8333.33,14376,29734,22902
OPP-06070,ACC-022,REP-094,PRD-007,LEAD-7459,2024-07-23,2024-09-23,,Demo,0.3,71000,11000,224000.0,,0.49,0.15,36,5916.67,81152,25988,2386
OPP-06071,ACC-013,REP-031,PRD-002,LEAD-0370,2022-08-29,2023-02-14,,Closed Lost,0.0,233000,50000,516000.0,Competitor,0.44,0.62,24,19416.67,96225,45684,4745
OPP-06072,ACC-023,REP-053,PRD-005,,2026-03-25,2026-08-20,,Qualify,0.1,80000,0,240000.0,,0.07,0.72,36,6666.67,40665,9611,2839
OPP-06073,ACC-013,REP-018,PRD-008,,2023-01-18,2023-05-21,,On Hold,0.1,222000,32000,254000.0,,0.26,0.11,12,18500.0,26294,49442,1392
OPP-06074,ACC-047,REP-080,PRD-008,LEAD-3267,2024-12-16,2025-02-22,,Closed Lost,0.0,98000,3000,101000.0,Superior ROI,0.24,0.51,12,8166.67,59488,47500,1983
OPP-06075,ACC-083,REP-092,PRD-004,LEAD-0611,2026-05-26,2026-11-02,,On Hold,0.1,67000,10000,211000.0,,0.42,0.12,36,5583.33,37706,5258,4387
OPP-06076,ACC-014,REP-121,PRD-015,LEAD-5017,2022-09-29,2023-03-13,,Qualify,0.1,68000,40000,244000.0,,0.12,0.58,36,5666.67,74741,36632,633
OPP-06077,ACC-022,REP-001,PRD-019,LEAD-0012,2023-07-26,2023-10-22,,Demo,0.3,216000,21000,237000.0,,0.41,0.28,12,18000.0,62531,30531,1589
OPP-06078,ACC-003,REP-051,PRD-053,,2025-06-28,2025-09-28,,On Hold,0.1,180000,33000,393000.0,,0.41,0.68,24,15000.0,30731,7371,35860
OPP-06079,ACC-015,REP-131,PRD-051,,2026-06-27,2026-12-15,,Demo,0.3,62000,6000,68000.0,,0.09,0.49,12,5166.67,95548,26318,4088
OPP-06080,ACC-006,REP-043,PRD-010,LEAD-6529,2026-05-04,2026-07-08,2026-07-26,Closed Won,1.0,126000,34000,412000.0,Executive Sponsor Left,0.4,0.63,36,10500.0,77847,5944,4707
OPP-06081,ACC-099,REP-006,PRD-023,LEAD-0832,2024-08-25,2024-11-26,,Closed Lost,0.0,7000,46000,60000.0,Price,0.31,0.73,24,583.33,85786,37879,1277
OPP-06082,ACC-015,REP-115,PRD-015,LEAD-5442,2023-10-31,2024-03-07,,Closed Lost,0.0,19000,32000,51000.0,Timing,0.42,0.41,12,1583.33,9674,44473,629
OPP-06083,ACC-009,REP-136,PRD-014,LEAD-5850,2025-05-15,2025-06-24,,Demo,0.3,235000,26000,496000.0,,0.15,0.63,24,19583.33,75339,38425,4347
OPP-06084,ACC-010,REP-118,PRD-056,,2024-06-17,2024-11-29,,Demo,0.3,124000,36000,160000.0,,0.07,0.7,12,10333.33,79586,10532,39529
OPP-06085,ACC-005,REP-008,PRD-039,LEAD-4945,2024-01-08,2024-06-28,,Negotiation,0.7,244000,48000,536000.0,,0.43,0.41,24,20333.33,14367,6260,1379
OPP-06086,ACC-056,REP-090,PRD-066,LEAD-6790,2023-04-03,2023-05-31,2023-07-04,Closed Won,1.0,242000,44000,770000.0,Budget,0.44,0.4,36,20166.67,64427,45297,29186
OPP-06087,ACC-014,REP-136,PRD-002,LEAD-4034,2025-02-12,2025-04-23,,Negotiation,0.7,247000,38000,779000.0,,0.04,0.79,36,20583.33,93104,1908,4126
OPP-06088,ACC-013,REP-113,PRD-004,LEAD-4286,2025-06-11,2025-10-06,,Closed Lost,0.0,33000,39000,105000.0,Budget,0.3,0.44,24,2750.0,93705,23736,1010
OPP-06089,ACC-021,REP-044,PRD-045,LEAD-2152,2026-03-12,2026-07-30,,On Hold,0.1,101000,34000,236000.0,,0.4,0.6,24,8416.67,81851,8437,540
OPP-06090,ACC-077,REP-138,PRD-001,LEAD-0708,2026-07-28,2026-12-26,2027-02-06,Closed Won,1.0,55000,22000,132000.0,No Decision,0.09,0.24,24,4583.33,77854,32900,3625
OPP-06091,ACC-113,REP-067,PRD-018,LEAD-4531,2023-05-26,2023-11-06,2023-12-21,Closed Won,1.0,228000,28000,712000.0,Price,0.1,0.25,36,19000.0,15907,3805,49012
OPP-06092,ACC-023,REP-001,PRD-007,,2025-05-12,2025-08-04,,Qualify,0.1,222000,27000,693000.0,,0.32,0.78,36,18500.0,6920,40880,3120
OPP-06093,ACC-003,REP-115,PRD-019,LEAD-3686,2023-09-21,2024-03-15,,Negotiation,0.7,59000,13000,131000.0,,0.24,0.7,24,4916.67,55701,15637,29500
OPP-06094,ACC-010,REP-121,PRD-036,LEAD-7545,2023-11-07,2024-03-17,,Qualify,0.1,226000,2000,228000.0,,0.29,0.77,12,18833.33,98614,41470,33669
OPP-06095,ACC-012,REP-019,PRD-010,LEAD-2021,2024-11-10,2025-02-01,,Demo,0.3,112000,23000,359000.0,,0.02,0.69,36,9333.33,7613,40464,1569
OPP-06096,ACC-114,REP-025,PRD-010,LEAD-5830,2023-01-21,2023-03-02,2023-03-27,Closed Won,1.0,40000,6000,46000.0,No Decision,0.41,0.57,12,3333.33,4494,34716,894
OPP-06097,ACC-025,REP-128,PRD-073,LEAD-1812,2026-04-17,2026-09-21,,Demo,0.3,35000,25000,95000.0,,0.3,0.49,24,2916.67,35875,25847,1146
OPP-06098,ACC-004,REP-150,PRD-078,LEAD-6311,2022-10-23,2023-02-20,,Negotiation,0.7,147000,38000,332000.0,,0.48,0.76,24,12250.0,96791,47286,2140
OPP-06099,ACC-012,REP-068,PRD-036,LEAD-0788,2024-10-02,2024-12-15,,Demo,0.3,41000,24000,65000.0,,0.12,0.13,12,3416.67,4100,28229,3063
OPP-06100,ACC-022,REP-049,PRD-002,LEAD-2150,2026-08-08,2026-11-07,,Qualify,0.1,216000,10000,658000.0,,0.14,0.62,36,18000.0,91458,11071,2308
OPP-06101,ACC-019,REP-113,PRD-048,LEAD-3015,2023-03-27,2023-06-28,,Demo,0.3,230000,33000,493000.0,,0.19,0.49,24,19166.67,72598,43495,1222
OPP-06102,ACC-068,REP-028,PRD-002,LEAD-4465,2024-08-26,2025-01-27,2025-02-27,Closed Won,1.0,157000,22000,336000.0,Timing,0.42,0.56,24,13083.33,68288,49593,665
OPP-06103,ACC-058,REP-147,PRD-015,LEAD-7328,2025-11-24,2026-03-27,,Negotiation,0.7,131000,30000,292000.0,,0.16,0.63,24,10916.67,18371,48161,2209
OPP-06104,ACC-031,REP-147,PRD-055,LEAD-2470,2024-03-15,2024-06-10,,Closed Lost,0.0,24000,2000,26000.0,Executive Sponsor Left,0.4,0.47,12,2000.0,62081,45391,40371
OPP-06105,ACC-073,REP-053,PRD-010,LEAD-3133,2023-06-14,2023-08-27,,On Hold,0.1,114000,4000,232000.0,,0.15,0.26,24,9500.0,95532,34265,1314
OPP-06106,ACC-012,REP-063,PRD-028,LEAD-1559,2023-01-25,2023-06-18,,Demo,0.3,154000,34000,496000.0,,0.02,0.47,36,12833.33,59243,10255,2366
OPP-06107,ACC-005,REP-097,PRD-005,LEAD-4340,2024-07-27,2024-11-03,,Closed Lost,0.0,185000,9000,194000.0,Competitor,0.28,0.18,12,15416.67,20031,47730,4324
OPP-06108,ACC-012,REP-027,PRD-013,,2024-07-19,2024-09-16,,On Hold,0.1,63000,37000,100000.0,,0.41,0.32,12,5250.0,53963,5486,4355
OPP-06109,ACC-017,REP-130,PRD-011,LEAD-6169,2026-07-27,2026-09-18,,Closed Lost,0.0,91000,4000,95000.0,Budget,0.46,0.15,12,7583.33,76860,46091,3936
OPP-06110,ACC-011,REP-019,PRD-076,,2025-08-01,2025-11-17,,Qualify,0.1,150000,46000,346000.0,,0.48,0.43,24,12500.0,51091,37156,982
OPP-06111,ACC-005,REP-010,PRD-002,LEAD-0238,2023-04-17,2023-06-24,,Qualify,0.1,103000,2000,105000.0,,0.32,0.36,12,8583.33,56108,43580,2050
OPP-06112,ACC-019,REP-087,PRD-007,LEAD-5199,2023-02-13,2023-06-16,,On Hold,0.1,147000,44000,485000.0,,0.29,0.63,36,12250.0,29969,38412,2683
OPP-06113,ACC-105,REP-070,PRD-009,LEAD-0223,2026-02-13,2026-04-29,,Negotiation,0.7,76000,26000,254000.0,,0.46,0.3,36,6333.33,92340,16243,4509
OPP-06114,ACC-024,REP-107,PRD-008,LEAD-0865,2024-05-15,2024-10-10,,Demo,0.3,103000,35000,344000.0,,0.16,0.39,36,8583.33,3340,34926,3191
OPP-06115,ACC-001,REP-077,PRD-064,LEAD-3227,2023-08-02,2023-10-06,,Demo,0.3,191000,47000,238000.0,,0.4,0.6,12,15916.67,66828,28303,233
OPP-06116,ACC-085,REP-130,PRD-021,LEAD-1328,2024-08-06,2024-10-11,2024-11-18,Closed Won,1.0,185000,42000,227000.0,Superior ROI,0.03,0.78,12,15416.67,66509,16605,82
OPP-06117,ACC-002,REP-098,PRD-007,LEAD-6352,2023-03-24,2023-09-18,2023-10-21,Closed Won,1.0,17000,11000,62000.0,Executive Sponsor Left,0.01,0.25,36,1416.67,90837,9658,1063
OPP-06118,ACC-022,REP-080,PRD-055,LEAD-5818,2024-12-07,2025-04-06,2025-05-13,Closed Won,1.0,238000,15000,491000.0,Budget,0.38,0.23,24,19833.33,42488,36765,2225
OPP-06119,ACC-107,REP-142,PRD-055,LEAD-1538,2025-12-05,2026-05-06,,Negotiation,0.7,240000,2000,242000.0,,0.27,0.49,12,20000.0,48419,43367,20807
OPP-06120,ACC-018,REP-131,PRD-014,LEAD-3990,2026-04-04,2026-07-24,,Closed Lost,0.0,212000,10000,222000.0,No Decision,0.02,0.5,12,17666.67,90787,37198,4781
OPP-06121,ACC-015,REP-032,PRD-012,LEAD-3903,2024-09-27,2025-02-27,,On Hold,0.1,221000,17000,459000.0,,0.01,0.37,24,18416.67,5046,15294,3390
OPP-06122,ACC-085,REP-052,PRD-002,LEAD-6711,2023-12-21,2024-05-23,,Negotiation,0.7,28000,50000,78000.0,,0.24,0.16,12,2333.33,41092,19897,2704
OPP-06123,ACC-001,REP-141,PRD-011,LEAD-6341,2023-08-08,2024-01-19,,Negotiation,0.7,104000,49000,257000.0,,0.28,0.67,24,8666.67,52618,27947,3346
OPP-06124,ACC-005,REP-041,PRD-006,LEAD-6462,2022-10-12,2023-03-17,,Negotiation,0.7,122000,44000,166000.0,,0.11,0.5,12,10166.67,20202,17255,2324
OPP-06125,ACC-019,REP-095,PRD-077,,2023-07-27,2023-09-15,,Demo,0.3,207000,42000,663000.0,,0.17,0.15,36,17250.0,78818,10226,2086
OPP-06126,ACC-023,REP-025,PRD-012,,2026-09-28,2026-12-12,,Qualify,0.1,162000,39000,363000.0,,0.48,0.53,24,13500.0,77789,29248,1700
OPP-06127,ACC-001,REP-013,PRD-005,LEAD-4772,2026-01-04,2026-04-04,,Qualify,0.1,199000,45000,642000.0,,0.47,0.67,36,16583.33,35597,38773,4999
OPP-06128,ACC-018,REP-146,PRD-014,LEAD-2530,2026-05-03,2026-06-11,,Qualify,0.1,80000,15000,95000.0,,0.22,0.21,12,6666.67,39325,44808,69
OPP-06129,ACC-017,REP-055,PRD-013,LEAD-1280,2024-09-05,2024-10-31,,Qualify,0.1,137000,6000,280000.0,,0.22,0.18,24,11416.67,50547,8321,725
OPP-06130,ACC-044,REP-136,PRD-018,LEAD-7397,2022-12-13,2023-04-25,,On Hold,0.1,203000,26000,635000.0,,0.45,0.23,36,16916.67,51673,40352,41885
OPP-06131,ACC-075,REP-104,PRD-011,LEAD-1602,2025-10-08,2026-04-05,2026-05-04,Closed Won,1.0,213000,28000,667000.0,Competitor,0.17,0.23,36,17750.0,6278,25929,4689
OPP-06132,ACC-014,REP-135,PRD-013,LEAD-1948,2024-09-17,2025-03-06,,Qualify,0.1,21000,23000,86000.0,,0.16,0.64,36,1750.0,44876,11756,2314
OPP-06133,ACC-109,REP-038,PRD-014,LEAD-6281,2022-11-10,2023-03-13,,On Hold,0.1,214000,39000,253000.0,,0.07,0.65,12,17833.33,26354,43203,21628
OPP-06134,ACC-011,REP-005,PRD-012,LEAD-4954,2025-07-23,2025-08-26,,On Hold,0.1,113000,22000,248000.0,,0.24,0.21,24,9416.67,90640,40928,575
OPP-06135,ACC-011,REP-028,PRD-068,LEAD-1497,2024-08-10,2024-12-30,,Negotiation,0.7,78000,17000,251000.0,,0.12,0.51,36,6500.0,96982,20518,1110
OPP-06136,ACC-011,REP-054,PRD-015,,2026-07-31,2026-11-08,,Negotiation,0.7,243000,14000,743000.0,,0.42,0.37,36,20250.0,92845,18931,1164
OPP-06137,ACC-040,REP-128,PRD-015,LEAD-7603,2023-08-15,2023-09-16,,Negotiation,0.7,108000,5000,329000.0,,0.15,0.57,36,9000.0,60315,5295,4160
OPP-06138,ACC-025,REP-081,PRD-016,LEAD-2615,2024-12-28,2025-02-14,2025-03-12,Closed Won,1.0,234000,22000,256000.0,Features,0.03,0.69,12,19500.0,51251,37847,576
OPP-06139,ACC-024,REP-141,PRD-006,LEAD-6750,2023-01-24,2023-05-07,,Qualify,0.1,173000,9000,182000.0,,0.38,0.69,12,14416.67,63281,42456,2072
OPP-06140,ACC-108,REP-084,PRD-007,LEAD-7101,2025-08-24,2025-12-13,,Qualify,0.1,98000,22000,316000.0,,0.04,0.39,36,8166.67,42498,23004,2440
OPP-06141,ACC-024,REP-107,PRD-010,LEAD-7030,2024-11-19,2025-03-18,,Negotiation,0.7,244000,32000,520000.0,,0.34,0.11,24,20333.33,66868,49085,3672
OPP-06142,ACC-010,REP-082,PRD-041,LEAD-6439,2023-12-25,2024-06-14,,Qualify,0.1,193000,35000,228000.0,,0.34,0.42,12,16083.33,18299,23803,33933
OPP-06143,ACC-070,REP-064,PRD-079,LEAD-5115,2023-01-06,2023-04-23,,Negotiation,0.7,22000,5000,49000.0,,0.33,0.38,24,1833.33,3140,4821,42837
OPP-06144,ACC-007,REP-121,PRD-012,LEAD-5971,2023-08-28,2024-01-31,,Qualify,0.1,181000,4000,366000.0,,0.03,0.38,24,15083.33,24351,5121,1811
OPP-06145,ACC-116,REP-120,PRD-014,LEAD-3087,2023-02-02,2023-06-22,,Negotiation,0.7,7000,28000,35000.0,,0.3,0.44,12,583.33,59665,33018,2757
OPP-06146,ACC-011,REP-022,PRD-028,LEAD-5658,2023-03-05,2023-08-09,,Demo,0.3,218000,21000,457000.0,,0.3,0.58,24,18166.67,50647,1994,4532
OPP-06147,ACC-071,REP-052,PRD-013,LEAD-6100,2025-12-12,2026-02-04,,Demo,0.3,54000,45000,99000.0,,0.22,0.47,12,4500.0,49009,9338,3816
OPP-06148,ACC-001,REP-105,PRD-079,LEAD-5136,2023-03-11,2023-08-06,,On Hold,0.1,249000,14000,761000.0,,0.23,0.35,36,20750.0,10380,48598,4959
OPP-06149,ACC-017,REP-058,PRD-007,LEAD-3968,2022-11-23,2023-04-21,,Negotiation,0.7,151000,25000,327000.0,,0.21,0.43,24,12583.33,64613,15659,1046
OPP-06150,ACC-001,REP-126,PRD-059,,2023-10-18,2024-01-11,,Demo,0.3,77000,28000,182000.0,,0.27,0.73,24,6416.67,22955,28576,3667
OPP-06151,ACC-014,REP-078,PRD-015,LEAD-2185,2024-02-05,2024-03-28,2024-04-16,Closed Won,1.0,95000,1000,96000.0,Price,0.22,0.26,12,7916.67,65487,28707,3870
OPP-06152,ACC-019,REP-019,PRD-013,LEAD-2037,2025-12-24,2026-03-29,,On Hold,0.1,108000,35000,143000.0,,0.35,0.48,12,9000.0,74050,28631,597
OPP-06153,ACC-078,REP-083,PRD-010,LEAD-2537,2023-03-31,2023-09-27,2023-11-05,Closed Won,1.0,28000,40000,124000.0,Features,0.46,0.13,36,2333.33,93009,23870,1806
OPP-06154,ACC-055,REP-016,PRD-036,LEAD-7779,2023-10-27,2023-12-06,,On Hold,0.1,127000,46000,427000.0,,0.48,0.33,36,10583.33,17651,31152,2805
OPP-06155,ACC-017,REP-001,PRD-044,LEAD-0928,2024-05-24,2024-09-23,2024-10-18,Closed Won,1.0,10000,3000,33000.0,Competitor,0.2,0.68,36,833.33,43987,43573,1364
OPP-06156,ACC-116,REP-059,PRD-015,LEAD-1010,2023-10-24,2023-12-31,,On Hold,0.1,5000,22000,37000.0,,0.39,0.2,36,416.67,33134,31513,3954
OPP-06157,ACC-004,REP-097,PRD-001,LEAD-5865,2024-07-04,2024-09-02,2024-10-13,Closed Won,1.0,72000,28000,100000.0,Budget,0.14,0.67,12,6000.0,42689,47684,717
OPP-06158,ACC-109,REP-049,PRD-061,,2023-08-10,2023-12-03,,On Hold,0.1,70000,43000,113000.0,,0.26,0.43,12,5833.33,1135,27993,39351
OPP-06159,ACC-003,REP-006,PRD-023,LEAD-3677,2025-01-07,2025-06-23,,Negotiation,0.7,174000,49000,571000.0,,0.02,0.41,36,14500.0,83595,38822,37560
OPP-06160,ACC-058,REP-027,PRD-004,LEAD-3293,2024-01-08,2024-05-09,,Demo,0.3,188000,4000,568000.0,,0.18,0.23,36,15666.67,81725,36866,776
OPP-06161,ACC-001,REP-096,PRD-011,,2024-01-30,2024-05-26,,On Hold,0.1,18000,13000,31000.0,,0.14,0.57,12,1500.0,82869,17649,2661
OPP-06162,ACC-097,REP-010,PRD-015,,2025-09-02,2025-12-21,,Demo,0.3,7000,9000,16000.0,,0.22,0.2,12,583.33,3226,7138,4290
OPP-06163,ACC-021,REP-059,PRD-016,,2024-05-12,2024-10-24,,Demo,0.3,246000,31000,523000.0,,0.3,0.14,24,20500.0,8903,37539,84
OPP-06164,ACC-051,REP-037,PRD-018,LEAD-2369,2024-01-30,2024-03-26,,Demo,0.3,170000,26000,366000.0,,0.1,0.27,24,14166.67,37926,22104,32083
OPP-06165,ACC-018,REP-023,PRD-013,LEAD-6524,2024-10-25,2024-11-30,,Negotiation,0.7,246000,27000,765000.0,,0.14,0.2,36,20500.0,40813,17577,2545
OPP-06166,ACC-001,REP-112,PRD-008,LEAD-3072,2024-05-09,2024-11-05,,Qualify,0.1,18000,24000,42000.0,,0.22,0.74,12,1500.0,83866,14319,4183
OPP-06167,ACC-014,REP-036,PRD-003,LEAD-4530,2025-10-05,2025-12-12,,On Hold,0.1,179000,24000,561000.0,,0.47,0.79,36,14916.67,32969,8573,1063
OPP-06168,ACC-121,REP-047,PRD-010,,2023-08-01,2023-09-16,,Qualify,0.1,14000,25000,39000.0,,0.48,0.71,12,1166.67,98179,49573,1538
OPP-06169,ACC-013,REP-128,PRD-010,LEAD-7407,2026-06-17,2026-09-10,2026-10-02,Closed Won,1.0,50000,12000,162000.0,Price,0.38,0.53,36,4166.67,10437,1601,2439
OPP-06170,ACC-043,REP-087,PRD-003,LEAD-1409,2026-02-13,2026-08-02,,Qualify,0.1,112000,2000,226000.0,,0.45,0.18,24,9333.33,63571,16260,1547
OPP-06171,ACC-003,REP-034,PRD-055,LEAD-6006,2022-12-25,2023-05-16,,Qualify,0.1,190000,11000,391000.0,,0.07,0.11,24,15833.33,41256,38647,46665
OPP-06172,ACC-012,REP-116,PRD-008,LEAD-4011,2023-08-14,2023-12-31,,Qualify,0.1,188000,28000,216000.0,,0.34,0.45,12,15666.67,83099,29199,737
OPP-06173,ACC-065,REP-132,PRD-003,LEAD-6411,2024-05-22,2024-09-15,,Closed Lost,0.0,121000,19000,261000.0,Features,0.2,0.48,24,10083.33,20565,3444,2623
OPP-06174,ACC-018,REP-045,PRD-013,LEAD-4671,2026-05-24,2026-11-18,,Qualify,0.1,154000,18000,172000.0,,0.43,0.53,12,12833.33,56472,47833,1688
OPP-06175,ACC-125,REP-055,PRD-004,LEAD-3601,2024-10-15,2024-12-31,,Demo,0.3,208000,5000,421000.0,,0.49,0.41,24,17333.33,69960,49861,886
OPP-06176,ACC-017,REP-111,PRD-016,,2025-07-03,2025-08-16,,Demo,0.3,194000,42000,624000.0,,0.05,0.26,36,16166.67,90480,37645,3435
OPP-06177,ACC-023,REP-124,PRD-004,,2023-01-14,2023-04-14,2023-05-14,Closed Won,1.0,85000,36000,206000.0,No Decision,0.18,0.61,24,7083.33,35334,34437,546
OPP-06178,ACC-058,REP-105,PRD-002,LEAD-3437,2026-10-10,2026-11-10,,Closed Lost,0.0,96000,18000,114000.0,Competitor,0.44,0.79,12,8000.0,85234,28230,4602
OPP-06179,ACC-004,REP-148,PRD-010,,2025-09-22,2025-10-22,,Demo,0.3,188000,1000,377000.0,,0.18,0.58,24,15666.67,51048,46342,249
OPP-06180,ACC-003,REP-128,PRD-040,LEAD-7400,2023-08-02,2023-11-05,,Demo,0.3,107000,21000,342000.0,,0.29,0.34,36,8916.67,32064,23585,34310
OPP-06181,ACC-077,REP-002,PRD-012,LEAD-2374,2025-06-26,2025-11-26,,Demo,0.3,76000,39000,115000.0,,0.23,0.73,12,6333.33,34214,41339,2029
OPP-06182,ACC-010,REP-076,PRD-047,LEAD-0792,2025-01-11,2025-02-28,,Closed Lost,0.0,26000,46000,124000.0,Executive Sponsor Left,0.26,0.26,36,2166.67,22179,43463,47573
OPP-06183,ACC-044,REP-082,PRD-001,LEAD-2631,2024-01-08,2024-05-01,,Negotiation,0.7,247000,23000,764000.0,,0.25,0.76,36,20583.33,49874,15126,44316
OPP-06184,ACC-020,REP-122,PRD-027,,2023-10-22,2023-12-23,,Negotiation,0.7,186000,9000,195000.0,,0.14,0.21,12,15500.0,22096,31967,2946
OPP-06185,ACC-012,REP-078,PRD-012,LEAD-5470,2026-04-18,2026-07-25,,Closed Lost,0.0,179000,26000,384000.0,Superior ROI,0.34,0.66,24,14916.67,37314,11441,2247
OPP-06186,ACC-010,REP-147,PRD-039,LEAD-6398,2024-08-24,2024-12-23,,On Hold,0.1,139000,32000,449000.0,,0.37,0.53,36,11583.33,39890,16507,38334
OPP-06187,ACC-008,REP-139,PRD-013,LEAD-4561,2025-03-27,2025-06-28,2025-08-01,Closed Won,1.0,191000,11000,393000.0,Superior ROI,0.05,0.53,24,15916.67,72089,31746,1798
OPP-06188,ACC-013,REP-061,PRD-070,LEAD-6758,2026-02-02,2026-07-14,,Closed Lost,0.0,54000,12000,174000.0,Superior ROI,0.14,0.58,36,4500.0,33057,33569,3615
OPP-06189,ACC-022,REP-044,PRD-009,LEAD-0527,2025-04-22,2025-10-13,,Negotiation,0.7,221000,1000,222000.0,,0.33,0.53,12,18416.67,55291,16494,2515
OPP-06190,ACC-009,REP-133,PRD-012,LEAD-7440,2026-04-17,2026-06-30,,Closed Lost,0.0,93000,35000,221000.0,Executive Sponsor Left,0.29,0.13,24,7750.0,49893,31598,4529
OPP-06191,ACC-024,REP-035,PRD-011,LEAD-2644,2025-06-18,2025-09-15,,Qualify,0.1,162000,9000,495000.0,,0.23,0.12,36,13500.0,19744,2254,321
OPP-06192,ACC-025,REP-009,PRD-042,LEAD-0690,2023-03-06,2023-07-25,,Qualify,0.1,90000,37000,217000.0,,0.15,0.72,24,7500.0,10975,11673,4784
OPP-06193,ACC-018,REP-043,PRD-016,LEAD-3068,2025-09-15,2026-01-30,2026-03-13,Closed Won,1.0,206000,39000,657000.0,No Decision,0.2,0.54,36,17166.67,15855,26136,312
OPP-06194,ACC-017,REP-086,PRD-047,LEAD-5585,2026-08-26,2026-12-04,,Demo,0.3,77000,18000,172000.0,,0.31,0.25,24,6416.67,56604,26876,348
OPP-06195,ACC-063,REP-080,PRD-016,LEAD-0314,2025-09-24,2026-02-24,,Closed Lost,0.0,248000,19000,267000.0,Budget,0.21,0.63,12,20666.67,17717,23505,2619
OPP-06196,ACC-004,REP-091,PRD-073,LEAD-0745,2024-07-22,2024-09-14,,On Hold,0.1,41000,14000,55000.0,,0.25,0.37,12,3416.67,32284,28803,2625
OPP-06197,ACC-024,REP-007,PRD-006,LEAD-2422,2024-12-15,2025-04-17,,Demo,0.3,62000,14000,138000.0,,0.42,0.64,24,5166.67,41894,37436,3359
OPP-06198,ACC-018,REP-092,PRD-035,LEAD-2634,2025-10-10,2026-03-27,,On Hold,0.1,69000,28000,235000.0,,0.34,0.18,36,5750.0,87899,31686,5
